<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>,<OPENINT>
AAPL.US,D,20150902,000000,24.7509,25.2206,24.4986,25.2206,275664214,0
AAPL.US,D,20150903,000000,25.2546,25.3185,24.7037,24.7805,237113684,0
AAPL.US,D,20150904,000000,24.469,24.798,24.366,24.528,222692812,0
AAPL.US,D,20150908,000000,25.0653,25.2725,24.7707,25.2138,244283586,0
AAPL.US,D,20150909,000000,25.5444,25.6027,24.6429,24.7313,378653898,0
AAPL.US,D,20150910,000000,24.7608,25.4296,24.6706,25.2745,280061533,0
AAPL.US,D,20150911,000000,25.0937,25.6418,25.0869,25.6418,222332473,0
AAPL.US,D,20150914,000000,26.1751,26.2429,25.7872,25.8864,259961440,0
AAPL.US,D,20150915,000000,26.0288,26.1621,25.6867,26.1071,193049307,0
AAPL.US,D,20150916,000000,26.1005,26.1651,25.9158,26.1339,165577240,0
AAPL.US,D,20150917,000000,25.9698,26.1535,25.5346,25.5789,285569621,0
AAPL.US,D,20150918,000000,25.191,25.6615,25.1123,25.4708,330880085,0
AAPL.US,D,20150921,000000,25.525,25.8982,25.5221,25.8647,223697676,0
AAPL.US,D,20150922,000000,25.4533,25.6368,25.2626,25.459,224250894,0
AAPL.US,D,20150923,000000,25.5153,25.7544,25.4336,25.6665,159267075,0
AAPL.US,D,20150924,000000,25.4219,25.9304,25.2273,25.8186,223352779,0
AAPL.US,D,20150925,000000,26.1417,26.1996,25.6027,25.7525,250110990,0
AAPL.US,D,20150928,000000,25.5612,25.7225,25.2447,25.2447,232009222,0
AAPL.US,D,20150929,000000,25.3253,25.4855,24.2155,24.4878,326782667,0
AAPL.US,D,20150930,000000,24.7362,25.0416,24.4171,24.7658,296083096,0
AAPL.US,D,20151001,000000,24.4898,24.6085,24.0879,24.599,284752099,0
AAPL.US,D,20151002,000000,24.2483,24.9228,24.1469,24.7824,258430531,0
AAPL.US,D,20151005,000000,24.6646,25.0064,24.4898,24.8708,231870789,0
AAPL.US,D,20151006,000000,24.8394,25.0839,24.641,24.9916,217617711,0
AAPL.US,D,20151007,000000,25.0839,25.0899,24.5594,24.8708,208302471,0
AAPL.US,D,20151008,000000,24.7412,24.7412,24.2951,24.5792,276068213,0
AAPL.US,D,20151009,000000,24.694,25.2059,24.5792,25.1711,234884820,0
AAPL.US,D,20151012,000000,25.3087,25.3135,25.0191,25.0554,135672768,0
AAPL.US,D,20151013,000000,24.8806,25.2467,24.8512,25.0937,147207277,0
AAPL.US,D,20151014,000000,24.9867,25.0358,24.594,24.7461,198044009,0
AAPL.US,D,20151015,000000,24.9083,25.1663,24.8079,25.1103,167804319,0
AAPL.US,D,20151016,000000,25.0918,25.143,24.8177,24.9296,174749288,0
AAPL.US,D,20151019,000000,24.8766,25.0869,24.7214,25.0819,132552806,0
AAPL.US,D,20151020,000000,24.9985,25.6348,24.8806,25.5474,218111519,0
AAPL.US,D,20151021,000000,25.5977,25.9501,25.5317,25.5444,188531888,0
AAPL.US,D,20151022,000000,25.6665,25.9304,25.6191,25.9304,185534669,0
AAPL.US,D,20151023,000000,26.2016,26.7702,26.1171,26.7349,264431212,0
AAPL.US,D,20151026,000000,26.5052,26.5168,25.8011,25.8814,295462631,0
AAPL.US,D,20151027,000000,25.9059,26.1651,25.5958,25.7165,311278111,0
AAPL.US,D,20151028,000000,26.2527,26.7868,26.0552,26.78,381061380,0
AAPL.US,D,20151029,000000,26.6475,27.0924,26.5482,27.058,228175910,0
AAPL.US,D,20151030,000000,27.1592,27.2142,26.8204,26.8301,219881776,0
AAPL.US,D,20151102,000000,26.9137,27.2465,26.8576,27.2044,143409310,0
AAPL.US,D,20151103,000000,27.1168,27.7248,27.0944,27.5225,202749982,0
AAPL.US,D,20151104,000000,27.6434,27.7945,27.3074,27.3881,199786888,0
AAPL.US,D,20151105,000000,27.4765,27.6629,27.0924,27.2663,175423703,0
AAPL.US,D,20151106,000000,27.3094,27.4665,27.1944,27.2995,146548797,0
AAPL.US,D,20151109,000000,27.2763,27.4665,27.0659,27.1818,150226387,0
AAPL.US,D,20151110,000000,26.3607,26.621,26.1701,26.3284,262244105,0
AAPL.US,D,20151111,000000,26.24,26.4657,25.9796,26.1819,200550461,0
AAPL.US,D,20151112,000000,26.2173,26.3409,26.0748,26.0926,144257123,0
AAPL.US,D,20151113,000000,25.9767,26.0552,25.3135,25.3253,203187200,0
AAPL.US,D,20151116,000000,25.1103,25.7574,25.026,25.743,169010861,0
AAPL.US,D,20151117,000000,25.9079,25.9404,25.5514,25.6368,122486506,0
AAPL.US,D,20151118,000000,26.1024,26.4824,26.0386,26.4394,207011230,0
AAPL.US,D,20151119,000000,26.5188,26.999,26.3265,26.784,192025642,0
AAPL.US,D,20151120,000000,26.8812,27.0364,26.7997,26.9038,152069729,0
AAPL.US,D,20151123,000000,26.8969,26.9971,26.4462,26.5434,144066413,0
AAPL.US,D,20151124,000000,26.4462,26.9137,26.4118,26.8056,189807527,0
AAPL.US,D,20151125,000000,26.8841,26.8871,26.5847,26.6111,94861408,0
AAPL.US,D,20151127,000000,26.673,26.6995,26.5091,26.5571,57863406,0
AAPL.US,D,20151130,000000,26.6013,26.9235,26.5434,26.675,173772490,0
AAPL.US,D,20151201,000000,26.7772,26.7898,26.3509,26.4462,154577224,0
AAPL.US,D,20151202,000000,26.3951,26.6279,26.1751,26.2212,147998374,0
AAPL.US,D,20151203,000000,26.2753,26.3341,25.7525,25.9767,184334527,0
AAPL.US,D,20151204,000000,25.9963,26.8911,25.9551,26.84,256252155,0
AAPL.US,D,20151207,000000,26.8281,27.0246,26.5571,26.6701,142299875,0
AAPL.US,D,20151208,000000,26.4903,26.7428,26.3509,26.6573,152169058,0
AAPL.US,D,20151209,000000,26.5188,26.5286,25.9472,26.068,205621673,0
AAPL.US,D,20151210,000000,26.1651,26.3705,26.0415,26.1947,129564186,0
AAPL.US,D,20151211,000000,25.9747,26.0159,25.4416,25.5221,207949268,0
AAPL.US,D,20151214,000000,25.2924,25.4019,24.7588,25.3581,288212844,0
AAPL.US,D,20151215,000000,25.2399,25.4296,24.8806,24.913,236498653,0
AAPL.US,D,20151216,000000,25.0434,25.2526,24.528,25.1016,249428598,0
AAPL.US,D,20151217,000000,25.2566,25.3087,24.5692,24.5692,198576355,0
AAPL.US,D,20151218,000000,24.5525,24.6921,23.8581,23.9101,427789746,0
AAPL.US,D,20151221,000000,24.1862,24.2077,23.8022,24.1981,211073875,0
AAPL.US,D,20151222,000000,24.2155,24.2904,23.9986,24.1785,145409943,0
AAPL.US,D,20151223,000000,24.1862,24.5377,24.1716,24.4898,144841692,0
AAPL.US,D,20151224,000000,24.5742,24.5742,24.3423,24.362,60303999,0
AAPL.US,D,20151228,000000,24.2579,24.2835,23.9397,24.0802,118438526,0
AAPL.US,D,20151229,000000,24.1154,24.6706,24.0899,24.5144,137186262,0
AAPL.US,D,20151230,000000,24.4828,24.5084,24.1666,24.1961,98667408,0
AAPL.US,D,20151231,000000,24.1274,24.1323,23.6322,23.7365,172216638,0
AAPL.US,D,20160104,000000,23.1352,23.7619,23.0008,23.7569,278661112,0
AAPL.US,D,20160105,000000,23.8424,23.8671,23.0913,23.1581,233841560,0
AAPL.US,D,20160106,000000,22.6736,23.0823,22.5168,22.7053,298254133,0
AAPL.US,D,20160107,000000,22.2495,22.5756,21.7427,21.7466,339826825,0
AAPL.US,D,20160108,000000,22.221,22.3466,21.8163,21.8606,308564798,0
AAPL.US,D,20160111,000000,22.3143,22.3348,21.9449,22.2161,220604135,0
AAPL.US,D,20160112,000000,22.6716,22.7033,22.2869,22.5372,208328580,0
AAPL.US,D,20160113,000000,22.6187,22.8133,21.9373,21.9567,271713459,0
AAPL.US,D,20160114,000000,22.0864,22.6561,21.5865,22.44,273483239,0
AAPL.US,D,20160115,000000,21.6918,22.0296,21.501,21.8987,347355359,0
AAPL.US,D,20160119,000000,22.1876,22.2435,21.5334,21.7938,235454606,0
AAPL.US,D,20160120,000000,21.4419,22.1384,21.0649,21.8231,308858616,0
AAPL.US,D,20160121,000000,21.883,22.0687,21.4059,21.7141,206428187,0
AAPL.US,D,20160122,000000,22.2386,22.8752,22.1798,22.8663,285180215,0
AAPL.US,D,20160125,000000,22.889,22.891,22.3703,22.4213,220130043,0
AAPL.US,D,20160126,000000,22.5303,22.7446,22.1121,22.544,268784919,0
AAPL.US,D,20160127,000000,21.6551,21.7868,21.0463,21.0649,581504693,0
AAPL.US,D,20160128,000000,21.1465,21.3095,20.8313,21.2122,244337589,0
AAPL.US,D,20160129,000000,21.3703,21.9449,21.2702,21.9449,273288210,0
AAPL.US,D,20160201,000000,21.7505,21.8064,21.5098,21.7427,170563338,0
AAPL.US,D,20160202,000000,21.5148,21.6551,21.2547,21.3007,156729741,0
AAPL.US,D,20160203,000000,21.4196,21.834,21.2102,21.7249,197142194,0
AAPL.US,D,20160204,000000,21.7307,22.0638,21.5786,21.8967,200402557,0
AAPL.US,D,20160205,000000,21.8791,21.9694,21.2369,21.3115,190387550,0
AAPL.US,D,20160208,000000,21.113,21.6966,21.0925,21.5393,232554529,0
AAPL.US,D,20160209,000000,21.3733,21.7496,21.2918,21.5344,185140193,0
AAPL.US,D,20160210,000000,21.7447,21.842,21.3313,21.3693,181533869,0
AAPL.US,D,20160211,000000,21.2585,21.4726,20.9904,21.2389,202722000,0
AAPL.US,D,20160212,000000,21.3505,21.4223,21.0857,21.3056,173353349,0
AAPL.US,D,20160216,000000,21.5413,21.9538,21.4469,21.9057,200600366,0
AAPL.US,D,20160217,000000,21.9137,22.2641,21.7967,22.2445,187024576,0
AAPL.US,D,20160218,000000,22.4066,22.4184,21.784,21.8212,163469863,0
AAPL.US,D,20160219,000000,21.7624,21.9343,21.719,21.7722,143768077,0
AAPL.US,D,20160222,000000,21.833,21.9654,21.7447,21.9606,146052376,0
AAPL.US,D,20160223,000000,21.8537,21.8743,21.4332,21.4658,131110370,0
AAPL.US,D,20160224,000000,21.3036,21.8488,21.1555,21.786,153691958,0
AAPL.US,D,20160225,000000,21.7741,21.9343,21.5934,21.9343,108955824,0
AAPL.US,D,20160226,000000,22.0334,22.221,21.8928,21.9674,121238884,0
AAPL.US,D,20160229,000000,21.9557,22.268,21.9087,21.9176,132942770,0
AAPL.US,D,20160301,000000,22.1354,22.8435,22.0834,22.7887,215968721,0
AAPL.US,D,20160302,000000,22.7837,22.8702,22.5863,22.8387,142802771,0
AAPL.US,D,20160303,000000,22.7995,23.0596,22.7699,23.0127,153415566,0
AAPL.US,D,20160304,000000,23.2049,23.5174,22.9818,23.3554,193088941,0
AAPL.US,D,20160307,000000,23.2108,23.3102,22.8871,23.0943,143691508,0
AAPL.US,D,20160308,000000,22.8465,23.0704,22.758,22.9024,134221830,0
AAPL.US,D,20160309,000000,22.9685,23.0313,22.7288,22.9242,106824387,0
AAPL.US,D,20160310,000000,22.9908,23.1757,22.7033,22.9361,147837245,0
AAPL.US,D,20160311,000000,23.1757,23.1845,23.0127,23.1805,111758808,0
AAPL.US,D,20160314,000000,23.1031,23.3298,23.0723,23.2396,110617132,0
AAPL.US,D,20160315,000000,23.5675,23.8424,23.5412,23.7108,176749353,0
AAPL.US,D,20160316,000000,23.7178,24.0979,23.7128,24.0183,168966827,0
AAPL.US,D,20160317,000000,23.922,24.1371,23.7924,23.9801,151838815,0
AAPL.US,D,20160318,000000,24.1057,24.1439,23.8463,24.0085,195000679,0
AAPL.US,D,20160321,000000,24.0114,24.4071,23.8337,24.0056,156611694,0
AAPL.US,D,20160322,000000,23.8601,24.3247,23.8512,24.1902,143120705,0
AAPL.US,D,20160323,000000,24.1391,24.2736,24.0036,24.0567,113384892,0
AAPL.US,D,20160324,000000,23.9131,24.0831,23.7786,23.9535,115279373,0
AAPL.US,D,20160328,000000,24.025,24.0684,23.816,23.8463,81085159,0
AAPL.US,D,20160329,000000,23.7786,24.4386,23.7786,24.4141,130636715,0
AAPL.US,D,20160330,000000,24.631,25.0318,24.6181,24.8375,195600032,0
AAPL.US,D,20160331,000000,24.8736,24.9159,24.6802,24.7066,105650468,0
AAPL.US,D,20160401,000000,24.6576,24.9355,24.526,24.9326,110786988,0
AAPL.US,D,20160404,000000,25.0318,25.4296,24.9985,25.188,153473047,0
AAPL.US,D,20160405,000000,24.8276,25.0997,24.8049,24.8963,109352129,0
AAPL.US,D,20160406,000000,24.9887,25.1574,24.7588,25.1526,110954312,0
AAPL.US,D,20160407,000000,24.9258,25.0318,24.5114,24.6037,130128749,0
AAPL.US,D,20160408,000000,24.6872,24.8865,24.5183,24.633,101586688,0
AAPL.US,D,20160411,000000,24.7017,25.0741,24.6676,24.7136,116826588,0
AAPL.US,D,20160412,000000,24.7883,25.0514,24.633,25.0358,115340415,0
AAPL.US,D,20160413,000000,25.1153,25.4658,25.1153,25.394,140853573,0
AAPL.US,D,20160414,000000,25.3038,25.4786,25.237,25.4069,106896527,0
AAPL.US,D,20160415,000000,25.4099,25.4561,24.8766,24.9063,194190100,0
AAPL.US,D,20160418,000000,24.6822,24.697,24.2424,24.369,259732404,0
AAPL.US,D,20160419,000000,24.4603,24.4858,24.0782,24.2355,135827421,0
AAPL.US,D,20160420,000000,24.1765,24.5045,24.0408,24.2874,116500787,0
AAPL.US,D,20160421,000000,24.2394,24.2394,23.922,24.0183,129132495,0
AAPL.US,D,20160422,000000,23.8042,24.1391,23.7198,23.9565,144331404,0
AAPL.US,D,20160425,000000,23.8022,23.9495,23.6931,23.821,117561195,0
AAPL.US,D,20160426,000000,23.5555,23.8721,23.5555,23.655,174183310,0
AAPL.US,D,20160427,000000,21.7624,22.3782,21.6918,22.1729,480096440,0
AAPL.US,D,20160428,000000,22.1275,22.1886,21.3643,21.4971,348949503,0
AAPL.US,D,20160429,000000,21.3056,21.4726,20.9727,21.2488,295731990,0
AAPL.US,D,20160502,000000,21.2997,21.3263,20.9481,21.2251,208925861,0
AAPL.US,D,20160503,000000,21.3535,21.7054,21.2349,21.5766,246949253,0
AAPL.US,D,20160504,000000,21.5815,21.7397,21.2663,21.3505,169149874,0
AAPL.US,D,20160505,000000,21.4379,21.4549,21.1395,21.2633,151861033,0
AAPL.US,D,20160506,000000,21.2937,21.3115,20.95,21.1475,187639870,0
AAPL.US,D,20160509,000000,21.2093,21.3853,21.1179,21.1635,135803858,0
AAPL.US,D,20160510,000000,21.2839,21.3402,21.0089,21.3056,143013527,0
AAPL.US,D,20160511,000000,21.3184,21.3402,21.0887,21.1003,106692139,0
AAPL.US,D,20160512,000000,21.1475,21.1605,20.4057,20.6024,327188587,0
AAPL.US,D,20160513,000000,20.5268,20.9077,20.5268,20.6425,186031651,0
AAPL.US,D,20160516,000000,21.0729,21.5284,20.904,21.4118,261843379,0
AAPL.US,D,20160517,000000,21.564,21.5994,21.2112,21.3214,192525770,0
AAPL.US,D,20160518,000000,21.4766,21.717,21.4138,21.5669,180300190,0
AAPL.US,D,20160519,000000,21.5855,21.5855,21.3402,21.4846,129747183,0
AAPL.US,D,20160520,000000,21.5855,21.7653,21.5591,21.719,132038367,0
AAPL.US,D,20160523,000000,21.8646,22.1659,21.8202,21.9922,158825747,0
AAPL.US,D,20160524,000000,22.1739,22.3732,22.0864,22.328,129973482,0
AAPL.US,D,20160525,000000,22.5048,22.7464,22.3772,22.7151,151165552,0
AAPL.US,D,20160526,000000,22.7328,22.9751,22.4969,22.9004,239150438,0
AAPL.US,D,20160527,000000,22.6794,22.9142,22.6346,22.8871,151304749,0
AAPL.US,D,20160531,000000,22.7151,22.8984,22.5372,22.7748,170997649,0
AAPL.US,D,20160601,000000,22.5824,22.7033,22.4272,22.4566,122956926,0
AAPL.US,D,20160602,000000,22.2602,22.3143,22.0381,22.2889,169398823,0
AAPL.US,D,20160603,000000,22.3035,22.4134,22.2268,22.333,111158189,0
AAPL.US,D,20160606,000000,22.3495,23.2367,22.2485,22.4959,99914188,0
AAPL.US,D,20160607,000000,22.6366,22.7778,22.5697,22.5853,90788194,0
AAPL.US,D,20160608,000000,22.5824,22.7072,22.5068,22.5647,83840193,0
AAPL.US,D,20160609,000000,22.4655,22.8045,22.4566,22.7268,112546599,0
AAPL.US,D,20160610,000000,22.4724,22.6581,22.4606,22.542,113977588,0
AAPL.US,D,20160613,000000,22.5078,22.6069,22.1452,22.2003,155992731,0
AAPL.US,D,20160614,000000,22.1955,22.4606,22.0648,22.2288,135275134,0
AAPL.US,D,20160615,000000,22.3103,22.445,22.1295,22.1551,114048798,0
AAPL.US,D,20160616,000000,21.9961,22.2948,21.9097,22.2485,133777105,0
AAPL.US,D,20160617,000000,22.0354,22.0431,21.7357,21.7427,239461888,0
AAPL.US,D,20160620,000000,21.8937,22.0237,21.675,21.6918,146688765,0
AAPL.US,D,20160621,000000,21.6541,21.9734,21.5934,21.8734,140000715,0
AAPL.US,D,20160622,000000,21.9508,22.0983,21.7476,21.7958,114776463,0
AAPL.US,D,20160623,000000,21.8801,21.9596,21.7249,21.9166,133989385,0
AAPL.US,D,20160624,000000,21.1887,21.5884,21.1317,21.3007,277497175,0
AAPL.US,D,20160627,000000,21.2093,21.2191,20.8686,20.9932,194249942,0
AAPL.US,D,20160628,000000,21.1867,21.3603,21.0159,21.3452,168943553,0
AAPL.US,D,20160629,000000,21.4312,21.564,21.3535,21.5314,140667078,0
AAPL.US,D,20160630,000000,21.5403,21.843,21.5079,21.8044,148180389,0
AAPL.US,D,20160701,000000,21.779,22.0001,21.7427,21.8685,109326947,0
AAPL.US,D,20160705,000000,21.7565,21.7585,21.5442,21.678,118959087,0
AAPL.US,D,20160706,000000,21.5757,21.8173,21.5236,21.7878,128568040,0
AAPL.US,D,20160707,000000,21.826,22.0078,21.8094,21.8801,104017418,0
AAPL.US,D,20160708,000000,22.0059,22.0983,21.9047,22.0501,116422073,0
AAPL.US,D,20160711,000000,22.0648,22.2719,22.0628,22.119,99361382,0
AAPL.US,D,20160712,000000,22.162,22.2839,22.1502,22.2191,95170378,0
AAPL.US,D,20160713,000000,22.2171,22.2769,22.0864,22.0933,95643865,0
AAPL.US,D,20160714,000000,22.2122,22.5756,22.1955,22.5274,153966082,0
AAPL.US,D,20160715,000000,22.5598,22.6483,22.4655,22.5274,129517558,0
AAPL.US,D,20160718,000000,22.5098,22.8367,22.489,22.7679,156847839,0
AAPL.US,D,20160719,000000,22.7072,22.8075,22.6571,22.7778,96888465,0
AAPL.US,D,20160720,000000,22.8075,22.9122,22.7456,22.7975,108119897,0
AAPL.US,D,20160721,000000,22.7679,23.0381,22.6088,22.6775,132168795,0
AAPL.US,D,20160722,000000,22.6385,22.6483,22.4233,22.5019,113181026,0
AAPL.US,D,20160725,000000,22.4086,22.542,22.1053,22.2003,166937952,0
AAPL.US,D,20160726,000000,22.0814,22.3456,21.9892,22.0471,177391132,0
AAPL.US,D,20160727,000000,23.7786,23.8002,23.4338,23.4781,394037076,0
AAPL.US,D,20160728,000000,23.4537,23.8229,23.4507,23.7973,162889046,0
AAPL.US,D,20160729,000000,23.7638,23.8463,23.6461,23.7688,108814483,0
AAPL.US,D,20160801,000000,23.814,24.2097,23.814,24.1862,161216905,0
AAPL.US,D,20160802,000000,24.1862,24.1902,23.7228,23.8287,137813873,0
AAPL.US,D,20160803,000000,23.9082,24.1391,23.8985,24.1274,120017654,0
AAPL.US,D,20160804,000000,24.2097,24.3071,24.1419,24.2775,110055317,0
AAPL.US,D,20160805,000000,24.3739,24.6822,24.3522,24.6429,146034546,0
AAPL.US,D,20160808,000000,24.6529,24.8512,24.5722,24.8512,111681838,0
AAPL.US,D,20160809,000000,24.8197,24.9817,24.7707,24.9524,111142222,0
AAPL.US,D,20160810,000000,24.9296,24.9719,24.7096,24.7688,97218995,0
AAPL.US,D,20160811,000000,24.8865,24.9787,24.7313,24.7509,101768209,0
AAPL.US,D,20160812,000000,24.7136,24.8688,24.7136,24.8079,78040920,0
AAPL.US,D,20160815,000000,24.798,25.1153,24.7854,25.1016,106765578,0
AAPL.US,D,20160816,000000,25.136,25.2765,25.0434,25.0819,142963549,0
AAPL.US,D,20160817,000000,25.0172,25.08,24.8444,25.0416,99139828,0
AAPL.US,D,20160818,000000,25.0484,25.1292,25.0015,25.0133,82397243,0
AAPL.US,D,20160819,000000,24.9425,25.1499,24.8492,25.0771,106996757,0
AAPL.US,D,20160822,000000,24.965,25.0064,24.7313,24.8835,107201223,0
AAPL.US,D,20160823,000000,24.9033,25.0673,24.8884,24.9621,82796446,0
AAPL.US,D,20160824,000000,24.8963,24.9375,24.6902,24.7727,98216652,0
AAPL.US,D,20160825,000000,24.6251,24.7392,24.467,24.6626,99887746,0
AAPL.US,D,20160826,000000,24.631,24.7559,24.3818,24.5183,116872168,0
AAPL.US,D,20160829,000000,24.4524,24.635,24.3788,24.4967,102145562,0
AAPL.US,D,20160830,000000,24.2608,24.427,24.1902,24.3051,97422250,0
AAPL.US,D,20160831,000000,24.2275,24.4406,24.2225,24.3325,116424387,0
AAPL.US,D,20160901,000000,24.3423,24.4928,24.2175,24.4768,106976003,0
AAPL.US,D,20160902,000000,24.694,24.7688,24.4967,24.7017,112357175,0
AAPL.US,D,20160906,000000,24.7432,24.8346,24.6529,24.694,101372669,0
AAPL.US,D,20160907,000000,24.7264,24.9395,24.5496,24.8492,169550011,0
AAPL.US,D,20160908,000000,24.592,24.596,24.1323,24.1961,216573679,0
AAPL.US,D,20160909,000000,23.9917,24.2424,23.6481,23.6481,191996667,0
AAPL.US,D,20160912,000000,23.5382,24.2424,23.5105,24.1803,178425272,0
AAPL.US,D,20160913,000000,24.6529,24.9474,24.589,24.7559,267076891,0
AAPL.US,D,20160914,000000,24.9326,25.9158,24.9063,25.6319,463778397,0
AAPL.US,D,20160915,000000,26.1121,26.5336,26.0218,26.4953,386212762,0
AAPL.US,D,20160916,000000,26.3998,26.6279,26.1535,26.3539,307289219,0
AAPL.US,D,20160919,000000,26.4157,26.6406,25.9698,26.0435,202268978,0
AAPL.US,D,20160920,000000,25.9208,26.1721,25.8011,26.0415,147983538,0
AAPL.US,D,20160921,000000,26.1101,26.1417,25.7852,26.0357,144855504,0
AAPL.US,D,20160922,000000,26.2272,26.3577,26.1437,26.2791,128660732,0
AAPL.US,D,20160923,000000,26.24,26.3216,25.5809,25.8449,225467891,0
AAPL.US,D,20160926,000000,25.6027,26.0022,25.5809,25.8814,124857690,0
AAPL.US,D,20160927,000000,25.9079,25.9531,25.7623,25.9304,104210399,0
AAPL.US,D,20160928,000000,26.071,26.285,26.0092,26.1319,125793539,0
AAPL.US,D,20160929,000000,25.9472,26.0976,25.6388,25.7265,151087274,0
AAPL.US,D,20160930,000000,25.7891,25.9963,25.6388,25.9208,145449263,0
AAPL.US,D,20161003,000000,25.8449,25.9208,25.7478,25.804,90908366,0
AAPL.US,D,20161004,000000,25.9236,26.2173,25.8264,25.9079,127789591,0
AAPL.US,D,20161005,000000,26.0042,26.0631,25.839,25.9208,87199531,0
AAPL.US,D,20161006,000000,26.073,26.2242,25.9404,26.12,122355647,0
AAPL.US,D,20161007,000000,26.2173,26.2693,26.0258,26.1594,104488591,0
AAPL.US,D,20161010,000000,26.3773,26.7722,26.3047,26.6111,154178155,0
AAPL.US,D,20161011,000000,26.9921,27.2172,26.6456,26.6701,271581260,0
AAPL.US,D,20161012,000000,26.9137,27.0512,26.7722,26.9108,161171465,0
AAPL.US,D,20161013,000000,26.782,26.9304,26.5306,26.8252,148624875,0
AAPL.US,D,20161014,000000,27.0316,27.0924,26.8616,26.9757,150266648,0
AAPL.US,D,20161017,000000,26.9108,27.0216,26.78,26.9579,95962613,0
AAPL.US,D,20161018,000000,27.0944,27.1023,26.9333,26.9381,96110328,0
AAPL.US,D,20161019,000000,26.8911,27.005,26.0976,26.8596,85165838,0
AAPL.US,D,20161020,000000,26.7997,26.9186,26.6769,26.845,102987931,0
AAPL.US,D,20161021,000000,26.7868,26.8105,26.6652,26.7378,95309479,0
AAPL.US,D,20161024,000000,26.8547,26.999,26.8301,26.9794,99070628,0
AAPL.US,D,20161025,000000,27.0443,27.1396,26.9068,27.1118,168121963,0
AAPL.US,D,20161026,000000,26.2173,26.5267,25.9845,26.5003,280675364,0
AAPL.US,D,20161027,000000,26.4512,26.5649,26.1681,26.2527,122218414,0
AAPL.US,D,20161028,000000,26.1141,26.4216,26.0139,26.0778,151660135,0
AAPL.US,D,20161031,000000,26.0611,26.1976,25.9571,26.0337,115213540,0
AAPL.US,D,20161101,000000,26.0139,26.0907,25.3431,25.567,191121941,0
AAPL.US,D,20161102,000000,25.5474,25.7643,25.5083,25.5899,123553023,0
AAPL.US,D,20161103,000000,25.5809,25.6897,25.2497,25.3135,116851655,0
AAPL.US,D,20161104,000000,25.0153,25.4069,24.9199,25.0839,133791537,0
AAPL.US,D,20161107,000000,25.368,25.4708,25.2273,25.4466,137055286,0
AAPL.US,D,20161108,000000,25.4219,25.7507,25.2845,25.5997,99664469,0
AAPL.US,D,20161109,000000,25.3234,25.6586,24.9063,25.5574,241850432,0
AAPL.US,D,20161110,000000,25.6072,25.6072,24.3953,24.8444,244388843,0
AAPL.US,D,20161111,000000,24.6872,25.0899,24.5564,24.9946,146293810,0
AAPL.US,D,20161114,000000,24.8276,24.8492,23.9848,24.369,222033573,0
